"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947649903231,0.0547742063592198,26.0976213814497,3.87964883601878e-150,3.55530055444851e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280729793029,0.0591375042830737,26.0884749303138,4.92711164529858e-150,4.48732130955156e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011822393865,0.0559763325628871,26.0845639056161,5.45715424110298e-150,4.93956157504499e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881912084814,0.065365719824929,-25.9894502102652,6.51730301195789e-149,5.86318833161139e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605812e-148,1.15244515697343e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035096386,0.0766076723617424,-25.9198627206365,3.97755836221016e-148,3.53523470337643e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889813063655,0.120040889133185,-25.8986596407765,6.89530142729875e-148,6.09181300948298e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452234679475,0.0832906485798525,25.8675179450568,1.54573266071428e-147,1.35748450453443e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897760312064,0.0467673069429169,-25.8509134296804,2.37623656835121e-147,2.07449670588484e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380417025152,0.0563308605659877,25.8083074826895,7.15389932836251e-147,6.20874298180356e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183624407,0.0411581674181446,-25.722278290198,6.58614889907731e-146,5.68257548871267e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351827242342,0.0683094853591021,-25.6702017765937,2.51575968841999e-145,2.15799525831096e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523687580276,0.0516717400789693,25.6472275517994,4.54013422744899e-145,3.871973433051e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251220962468,0.0385650555793208,-25.6255619528365,7.91869946455832e-145,6.714511028741e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565828438,0.0413538267381555,-25.5810826161904,2.47735800123138e-144,2.08862514000959e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277851734,0.0634670373452409,25.5756822189063,2.84492466644701e-144,2.38488741640677e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768741461,0.124227290088648,-25.5096741235619,1.53964427311019e-143,1.2833848364671e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363763436379,0.0405802569041179,25.4714413663287,4.08622271678824e-143,3.3869735934547e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811838598544,0.0710163816601831,25.460581681525,5.39028895990611e-143,4.442923090193e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349395342632,0.0634207686162709,25.4410974295945,8.85739569778989e-143,7.26011200695511e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730288695,0.0499547096206639,-25.3066690305416,2.69752498859006e-141,2.19885545202529e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939776669204,0.0642142183149699,25.2186791210152,2.49947864626656e-140,2.02622571137455e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829289272181,0.0943255892259802,-25.2136553000906,2.83761038847334e-140,2.28776522795277e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041506617,0.0620487011374776,-25.1335502931222,2.1384493455859e-139,1.71471095895513e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556427175352,0.0559817467492574,25.10754582291,4.11385044274418e-139,3.28085132066203e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322410553681,0.0786208819724985,-25.0979645105869,5.23442633936337e-139,4.15208205435307e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563315400765,0.0764401263242836,25.0605702282715,1.33907584452196e-138,1.05650935882765e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776349202581,0.0702041554227104,25.03788388938,2.36589827006283e-138,1.85672675938867e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013020536734,0.0556424151579566,-24.9832830120883,9.28995540855033e-138,7.25206360305564e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270776372624,0.0455245250555753,24.8812648203019,1.18695099108976e-136,9.21698680133592e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953764757,0.0885451947819178,-24.8118437489306,6.67952755421299e-136,5.15967275051615e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074599049,0.102393330899361,-24.7805274396667,1.45389484739248e-135,1.11722732179316e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057901704941,0.0461084440814941,24.7368793237417,4.29166190134693e-135,3.28078651256335e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334360923909,0.123854629121958,-24.7333800194312,4.68034022860369e-135,3.55947112024839e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714186222,0.0797051186753246,24.7164444969594,7.11911092778999e-135,5.38642885274941e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532398768043,0.0471543450619908,24.7129715437348,7.75824336574595e-135,5.84005727643958e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.4499561342694,0.0587749552756967,24.6696254802418,2.26639677395391e-134,1.6973816245135e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495895759788,0.103319777845718,-24.6318663344219,5.7575332051725e-134,4.29023459136945e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720793357,0.067422159143759,-24.5847541666426,1.83892852666758e-133,1.36339454685696e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121457860743,0.0647772760236421,-24.5643947427903,3.03536903673902e-133,2.23919173840238e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054311204886,0.163786584217884,24.486395703287,2.0624096681834e-132,1.51387026091432e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858034807,0.127266694588487,-24.4189462953901,1.07611501326911e-131,7.85990143850119e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883915606446,0.0610136114615573,-24.4017543036693,1.63840274732696e-131,1.19078788837743e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098043449179,0.0455389170170054,-24.3962857982969,1.87268154742085e-131,1.35438938973761e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259334562935,0.0735276750058221,-24.379845350576,2.79824930657945e-131,2.01392050094016e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412543424403,0.0777150366620235,-24.3727020612682,3.33146722106852e-131,2.38604210580801e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885806375789,0.0878712388366655,-24.3408206379517,7.25177011238893e-131,5.1687254221346e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697985502,0.0858106036620217,-24.3186376834522,1.24517300851357e-130,8.83234738827365e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719560490185,0.043150845509324,24.2682522796819,4.24344984514488e-130,2.99559134044342e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601954726,0.101351229049563,-24.2007525961801,2.1845035648967e-129,1.53476979030885e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789896736856,0.0747808381621709,24.1759655521367,3.98273114249281e-129,2.78489171925777e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923574050364,0.0798963620972506,-24.1467282096694,8.08157961864575e-129,5.6243219666745e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.2506628692224,0.0518517298613709,-24.1199835100225,1.54271838183984e-128,1.068604084773e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805121697362,0.0845078977467363,24.116695259436,1.67027629752006e-128,1.15155404175752e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358933071,0.107886151229368,-24.1078540636893,2.06790458702076e-128,1.41906345473974e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183371894,0.0841209518626878,-24.1061446502532,2.15505299272853e-128,1.47202091919985e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191729553104,0.0843248936593211,24.0962924156198,2.73374800708067e-128,1.85869668647319e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652026427728,0.0679235927483618,-24.0935468525662,2.92104445889078e-128,1.97693073148966e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579449736,0.10678281420585,-24.0918523606059,3.0429767226536e-128,2.05004924959046e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364634469,0.0533734421053952,-24.0744537500423,4.63005891061167e-128,3.10508587123475e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420422654768,0.0634938523901026,24.005540208571,2.43396743178804e-127,1.62492106283261e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071759735351,0.061275537460697,24.0017086475471,2.66886433883448e-127,1.77371281329567e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20922000748582,0.0505702925904685,23.9116672169252,2.31615372003809e-126,1.53240053746376e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.2129183985185,0.0507348171676235,-23.9070221641112,2.58871523221431e-126,1.70508502393259e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759714564,0.200589375863774,23.8923301720646,3.67998309224048e-126,2.41308757968516e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493645913844,0.0773558087480546,23.8500054358857,1.01250840782192e-125,6.60997745531175e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811629384026,0.0645644219864282,-23.8229700896816,1.93090492369146e-125,1.25500313850853e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.497270442945,0.0628968226510117,-23.8051841068782,2.95142997036537e-125,1.90988586766538e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742147628285,0.101650461913136,-23.781706750616,5.16487160486876e-125,3.32762077110191e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996586326,0.047061430957068,23.7810441183616,5.24705158406227e-125,3.36586952483716e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018256744444,0.0523200721388531,23.7037625665556,3.29753280236171e-124,2.10613848337856e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109102457904,0.0680396442584238,23.6787102892528,5.97597755623393e-124,3.80041262347739e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821243049,0.128306175778794,-23.6338445443066,1.73049753329544e-123,1.09578371700605e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827158554281,0.0386339804409817,-23.6275721045296,2.00751100184846e-123,1.26576142398599e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109967502299,0.051294158923502,-23.6108691601548,2.98055891619357e-123,1.87128367019234e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726999935752,0.0824914085367566,-23.6057309954873,3.36568342399625e-123,2.10412259481528e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043255747843,0.0923897431922102,-23.6003746968124,3.82012126130836e-123,2.37814637507778e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967534645496,0.0673975709225737,-23.5865376851813,5.29800048212801e-123,3.28431508879482e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905075288338,0.0411323943614161,-23.5557664544132,1.09566178739686e-122,6.76376318462482e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289195028781,0.0497930358998763,-23.555341205671,1.10671205936797e-122,6.80351238496462e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665803086836,0.047921212022828,-23.5106330434976,3.17530320250858e-122,1.94391798546936e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278425372675,0.0818339908331925,23.4961564766661,4.46498258835848e-122,2.72216335159673e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256163858767,0.0741979341115895,23.4853120838508,5.7630569367689e-122,3.49910049568265e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269022483,0.13556576236088,-23.4844892602732,5.87570993349412e-122,3.55287804749067e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803424930577,0.0420927648727119,23.4672972402189,8.80354615788512e-122,5.30153142911988e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208815258,0.116590489690614,-23.4610223819378,1.0202730195071e-121,6.11914964626334e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.67301180568102,0.0713116014855771,-23.4605838437017,1.03084344104193e-121,6.15751584175408e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258972348202,0.0508594910028778,-23.448715273508,1.3624093258373e-121,8.1052367715337e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802310134532,0.0643479613784301,23.4354448694441,1.8606104292688e-121,1.10246772182458e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143338540136,0.0663290709213816,-23.3899459746729,5.40915400120257e-121,3.19226632534971e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501591676,0.140991840860471,23.3794735624374,6.91320418561429e-121,4.06364201412563e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686921923,0.0524733351565829,-23.3737166802779,7.91100564936439e-121,4.63170545042548e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286373892666,0.069990643693337,23.3297431308251,2.21312273270705e-120,1.2906092015162e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.75491949316589,0.0752293264259209,-23.3275981128713,2.32689916230623e-120,1.3516169386089e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690162765892,0.134608586511348,23.3038746558301,4.04985143503757e-120,2.34319639500174e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047187907,0.129060264870728,-23.2771912787268,7.54806894076398e-120,4.35016442000124e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369770131,0.0986859121640743,23.2765107737185,7.66880578016273e-120,4.40255099145996e-118,"KLHL24","54800","kelch like family member 24"
